cinema,date,time,title,href,poster,year,valid
Jerusalem Cinemateque,13/10/2024,18:00,It Happened on our Ground,https://jer-cin.org.il/en/event/78472,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,13/10/2024,20:30,The Monk and the Gun,https://jer-cin.org.il/en/event/78466,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,13/10/2024,20:45,A Price Above Rubies,https://jer-cin.org.il/en/event/78476,https://m.media-amazon.com/images/M/MV5BOGUzYjY2YzMtOWY1NS00MWFiLWE4OTEtZmYzNzhiYmM4OTU5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,1998,yes
Jerusalem Cinemateque,14/10/2024,18:00,"The Captured Image, or Leo Tolstoy and Ilya Ginzburg",https://jer-cin.org.il/en/event/77651,,,no
Jerusalem Cinemateque,14/10/2024,18:00,The Monk and the Gun,https://jer-cin.org.il/en/event/78468,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,14/10/2024,20:15,Mr. Klein,https://jer-cin.org.il/en/event/78454,https://m.media-amazon.com/images/M/MV5BMDc1MTQ0NGUtYWVkNy00OWM2LTgzYjItN2VhNzE3ZDAzNThjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1976,yes
Jerusalem Cinemateque,14/10/2024,20:15,Time of Miracles,https://jer-cin.org.il/en/event/78478,https://m.media-amazon.com/images/M/MV5BY2I3N2IxNzItYmEyNy00ZjVhLThhOGYtYjg0OWVkNWEzYjg0XkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg,1989,yes
Jerusalem Cinemateque,16/10/2024,16:00,The Balconettes,https://jer-cin.org.il/en/event/78492,https://m.media-amazon.com/images/M/MV5BNzY3ZTJlOGEtMzAxYS00MTE0LWI2NDktOTFlY2JiZTBjOGMyXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,16/10/2024,18:15,A World Apart,https://jer-cin.org.il/en/event/78496,https://m.media-amazon.com/images/M/MV5BNTA2NGNlNGMtOGFmOC00ODk2LTgxMGMtMjMzMTI4YjIyZDliXkEyXkFqcGc@._V1_SX300.jpg,1988,yes
Jerusalem Cinemateque,16/10/2024,20:45,Thelma,https://jer-cin.org.il/en/event/78502,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,17/10/2024,16:00,The Color of Paradise,https://jer-cin.org.il/en/event/78508,https://m.media-amazon.com/images/M/MV5BNTM0ZjllNTYtMDBhNi00MTk4LWI2YzYtMWUwNGJjZmQwYTFhXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_SX300.jpg,1999,yes
Jerusalem Cinemateque,17/10/2024,18:00,It Happened on our Ground,https://jer-cin.org.il/en/event/78474,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,17/10/2024,18:00,A World Apart,https://jer-cin.org.il/en/event/78498,https://m.media-amazon.com/images/M/MV5BNTA2NGNlNGMtOGFmOC00ODk2LTgxMGMtMjMzMTI4YjIyZDliXkEyXkFqcGc@._V1_SX300.jpg,1988,yes
Jerusalem Cinemateque,17/10/2024,20:30,The Balconettes,https://jer-cin.org.il/en/event/78494,https://m.media-amazon.com/images/M/MV5BNzY3ZTJlOGEtMzAxYS00MTE0LWI2NDktOTFlY2JiZTBjOGMyXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,17/10/2024,20:30,A Mongolian Tale,https://jer-cin.org.il/en/event/78510,https://m.media-amazon.com/images/M/MV5BN2JkMTA4ZTQtZGQ5My00MmM1LWJiNjYtZTYxM2NlNDUzYWNhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,1995,yes
Jerusalem Cinemateque,18/10/2024,16:00,Pissarro - Father of Impressionism,https://jer-cin.org.il/en/event/78512,,,no
Jerusalem Cinemateque,18/10/2024,18:00,Thelma,https://jer-cin.org.il/en/event/78504,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,18/10/2024,20:15,A World Apart,https://jer-cin.org.il/en/event/78500,https://m.media-amazon.com/images/M/MV5BNTA2NGNlNGMtOGFmOC00ODk2LTgxMGMtMjMzMTI4YjIyZDliXkEyXkFqcGc@._V1_SX300.jpg,1988,yes
Jerusalem Cinemateque,19/10/2024,16:00,Pissarro - Father of Impressionism,https://jer-cin.org.il/en/event/78514,,,no
Jerusalem Cinemateque,19/10/2024,18:15,Cave of Forgotten Dreams,https://jer-cin.org.il/en/event/78482,https://m.media-amazon.com/images/M/MV5BMTYxNDExMzUwMl5BMl5BanBnXkFtZTcwNjM2MzYwNQ@@._V1_SX300.jpg,2010,yes
Jerusalem Cinemateque,19/10/2024,20:00,Grounded,https://jer-cin.org.il/en/event/77274,,,no
Jerusalem Cinemateque,19/10/2024,20:30,Thelma,https://jer-cin.org.il/en/event/78506,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,20/10/2024,18:00,Star Wars: Episode IV - A New Hope,https://jer-cin.org.il/en/event/78488,,,no
Jerusalem Cinemateque,20/10/2024,18:00,Strange Birds,https://jer-cin.org.il/en/event/78518,https://m.media-amazon.com/images/M/MV5BMTBkMmZjOWYtNzQ4My00NzhiLWI4OWMtZjAwYTQ3YmYyNmY3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,2017,yes
Jerusalem Cinemateque,20/10/2024,20:30,Grizzly Man,https://jer-cin.org.il/en/event/78522,https://m.media-amazon.com/images/M/MV5BODc3NTAxMTY1MV5BMl5BanBnXkFtZTcwOTE4NjUzMw@@._V1_SX300.jpg,2005,yes
Jerusalem Cinemateque,20/10/2024,20:30,The World Beyond Silence,https://jer-cin.org.il/en/event/78526,https://m.media-amazon.com/images/M/MV5BNGQ2MzhkNTEtYzA4Yi00Y2IxLWI3ZTctMTdmZmFhYzQ4ZTFjXkEyXkFqcGdeQXVyMTMwNzI4OTkz._V1_SX300.jpg,2021,yes
Jerusalem Cinemateque,21/10/2024,18:00,Star Wars: Episode V - The Empire Strikes Back,https://jer-cin.org.il/en/event/78528,,,no
Jerusalem Cinemateque,21/10/2024,18:00,La Soufriere | Lessons of Darkness,https://jer-cin.org.il/en/event/78530,,,no
Jerusalem Cinemateque,21/10/2024,20:00,The Silence of the Palace,https://jer-cin.org.il/en/event/78532,,,no
Jerusalem Cinemateque,21/10/2024,20:30,Pissarro - Father of Impressionism,https://jer-cin.org.il/en/event/78516,,,no
Jerusalem Cinemateque,22/10/2024,18:00,Star Wars: Episode VI – Return of the Jedi,https://jer-cin.org.il/en/event/78534,,,no
Jerusalem Cinemateque,22/10/2024,18:00,Jacob de Haan: A Voice Out of Time,https://jer-cin.org.il/en/event/78536,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,22/10/2024,20:00,Wilding,https://jer-cin.org.il/en/event/78542,https://m.media-amazon.com/images/M/MV5BYWM4NWMyMzctMGJjMi00OTAzLTkyMTEtNGUwNTI5OGFmNjk1XkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,22/10/2024,20:45,Ghostbusters,https://jer-cin.org.il/en/event/78540,https://m.media-amazon.com/images/M/MV5BZmYxNzdiMGItMDNlMS00ZWYyLWIwOTItZDcyMTNiNTZiMzJhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,1984,yes
Jerusalem Cinemateque,23/10/2024,18:00,Beetlejuice Beetlejuice,https://jer-cin.org.il/en/event/78544,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,23/10/2024,20:15,Aizea: City of the Wind,https://jer-cin.org.il/en/event/78550,https://m.media-amazon.com/images/M/MV5BMTYxOTAwNzMyN15BMl5BanBnXkFtZTcwNzgyODg5Mg@@._V1_SX300.jpg,2001,yes
Jerusalem Cinemateque,24/10/2024,16:00,Beetlejuice Beetlejuice,https://jer-cin.org.il/en/event/78546,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,24/10/2024,18:00,Sammy and Rosie Get Laid,https://jer-cin.org.il/en/event/78556,https://m.media-amazon.com/images/M/MV5BMGQ0ZGMwMDItZmQwNC00NjExLTljNTktZjQ5YjVjYTQxYWNlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,1987,yes
Jerusalem Cinemateque,24/10/2024,18:15,Grizzly Man,https://jer-cin.org.il/en/event/78524,https://m.media-amazon.com/images/M/MV5BODc3NTAxMTY1MV5BMl5BanBnXkFtZTcwOTE4NjUzMw@@._V1_SX300.jpg,2005,yes
Jerusalem Cinemateque,24/10/2024,20:15,Strange Birds,https://jer-cin.org.il/en/event/78520,https://m.media-amazon.com/images/M/MV5BMTBkMmZjOWYtNzQ4My00NzhiLWI4OWMtZjAwYTQ3YmYyNmY3XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,2017,yes
Jerusalem Cinemateque,24/10/2024,20:30,Evil Does Not Exist,https://jer-cin.org.il/en/event/78558,https://m.media-amazon.com/images/M/MV5BMjkwYWQwNjItNTY0OC00YTcwLWIwZDktMTAwMjEzOTlmYTMxXkEyXkFqcGdeQXVyNjQyMTI3MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,25/10/2024,16:00,Holy Smoke,https://jer-cin.org.il/en/event/78564,https://m.media-amazon.com/images/M/MV5BOTRhYTVlZTQtM2IzYi00NWEyLThkNjMtMjM5ZTU1ZGMxMGYwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,1999,yes
Jerusalem Cinemateque,25/10/2024,18:30,Aizea: City of the Wind,https://jer-cin.org.il/en/event/78552,https://m.media-amazon.com/images/M/MV5BMTYxOTAwNzMyN15BMl5BanBnXkFtZTcwNzgyODg5Mg@@._V1_SX300.jpg,2001,yes
Jerusalem Cinemateque,25/10/2024,20:45,Evil Does Not Exist,https://jer-cin.org.il/en/event/78560,https://m.media-amazon.com/images/M/MV5BMjkwYWQwNjItNTY0OC00YTcwLWIwZDktMTAwMjEzOTlmYTMxXkEyXkFqcGdeQXVyNjQyMTI3MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,26/10/2024,11:00,National Theatre Live: Prima Facie,https://jer-cin.org.il/en/event/77908,https://m.media-amazon.com/images/M/MV5BNDE0NDI4ZjktYjMwNy00MWI1LWFjMTItOGE2YjZkN2QzM2M3XkEyXkFqcGdeQXVyMTI5NTI0MDQw._V1_SX300.jpg,2022,yes
Jerusalem Cinemateque,26/10/2024,16:00,Aizea: City of the Wind,https://jer-cin.org.il/en/event/78554,https://m.media-amazon.com/images/M/MV5BMTYxOTAwNzMyN15BMl5BanBnXkFtZTcwNzgyODg5Mg@@._V1_SX300.jpg,2001,yes
Jerusalem Cinemateque,26/10/2024,18:00,Read My Lips,https://jer-cin.org.il/en/event/78566,https://m.media-amazon.com/images/M/MV5BNjYxNTA5NWUtY2FjNC00YTAzLWEwNDYtZGY2Y2E2NjNkZTY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,2001,yes
Jerusalem Cinemateque,26/10/2024,18:15,Evil Does Not Exist,https://jer-cin.org.il/en/event/78562,https://m.media-amazon.com/images/M/MV5BMjkwYWQwNjItNTY0OC00YTcwLWIwZDktMTAwMjEzOTlmYTMxXkEyXkFqcGdeQXVyNjQyMTI3MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,26/10/2024,20:30,Jacob de Haan: A Voice Out of Time,https://jer-cin.org.il/en/event/78538,https://m.media-amazon.com/images/M/MV5BZTY2Mjg0NjQtNDYwYS00Y2E3LWIwZTktMTdkNGIwNmM1ZDRjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,26/10/2024,20:30,Beetlejuice Beetlejuice,https://jer-cin.org.il/en/event/78548,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,28/10/2024,20:30,National Theatre Live: Prima Facie,https://jer-cin.org.il/en/event/77910,https://m.media-amazon.com/images/M/MV5BNDE0NDI4ZjktYjMwNy00MWI1LWFjMTItOGE2YjZkN2QzM2M3XkEyXkFqcGdeQXVyMTI5NTI0MDQw._V1_SX300.jpg,2022,yes
Haifa Cinemateque,26/09/24,19:00,"From Hilde, with Love",https://www.haifacin.co.il/Event/14187/,https://m.media-amazon.com/images/M/MV5BYjA1MjljYjctMmQ0OC00MWRhLWI1NWYtYWMzOGU1OTI3YmRmXkEyXkFqcGdeQXVyMTY4MjUxMzgz._V1_SX300.jpg,2024,yes
Haifa Cinemateque,27/09/24,16:30,The Prince and the Showgirl,https://www.haifacin.co.il/Event/14171/,https://m.media-amazon.com/images/M/MV5BYzUzNmViYWEtMzI4Ni00YzQ0LThmYmMtZmJkNjIxODUzZWFiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,1957,yes
Haifa Cinemateque,28/09/24,11:30,A Little Something Extra,https://www.haifacin.co.il/Event/14188/,https://m.media-amazon.com/images/M/MV5BZTAwODk4M2UtNjEyZC00Y2QzLWJlZDEtNjY2YmE5NGExMzVjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,28/09/24,16:30,Memory,https://www.haifacin.co.il/Event/14177/,https://m.media-amazon.com/images/M/MV5BOGI5N2FhNzktZjZlNi00MmRjLWE1MmUtNjRlNzQyOGMzYjNhXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,2022,yes
Haifa Cinemateque,28/09/24,18:30,"From Hilde, with Love",https://www.haifacin.co.il/Event/14190/,https://m.media-amazon.com/images/M/MV5BYjA1MjljYjctMmQ0OC00MWRhLWI1NWYtYWMzOGU1OTI3YmRmXkEyXkFqcGdeQXVyMTY4MjUxMzgz._V1_SX300.jpg,2024,yes
Haifa Cinemateque,29/09/24,19:00,"WAKE UP, GRAND SON – LETTERS TO MY REBELLIOUS RABBI",https://www.haifacin.co.il/Event/14131/,,2024,no
Haifa Cinemateque,30/09/24,18:00,A Little Something Extra,https://www.haifacin.co.il/Event/14189/,https://m.media-amazon.com/images/M/MV5BZTAwODk4M2UtNjEyZC00Y2QzLWJlZDEtNjY2YmE5NGExMzVjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,30/09/24,20:00,The Three Musketeers - Part II: Milady,https://www.haifacin.co.il/Event/14181/,https://m.media-amazon.com/images/M/MV5BZWUwN2NhMmMtNjg5Ny00ZjFhLTgwMWQtZmU0MWEwZTJmOGQ1XkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,01/10/24,19:00,HER WAR – “WHERE THERE IS STRUGGLE THERE IS HOPE”,https://www.haifacin.co.il/Event/14209/,,2024,no
Haifa Cinemateque,03/10/24,16:30,Ex-Husbands,https://www.haifacin.co.il/Event/14239/,https://m.media-amazon.com/images/M/MV5BMTY4MTYyZDgtMjg1Mi00MWZkLTgxZjctYTQwYmQ3MmM3YzZhXkEyXkFqcGdeQXVyMTEzNTM2NDQw._V1_SX300.jpg,2023,yes
Haifa Cinemateque,03/10/24,18:30,Santosh,https://www.haifacin.co.il/Event/14240/,https://m.media-amazon.com/images/M/MV5BOGJhNGRmM2EtM2IxZi00YjIxLWE1OTQtNmVhNTM1M2Q3NWM2XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,04/10/24,11:00,Auction,https://www.haifacin.co.il/Event/14241/,https://m.media-amazon.com/images/M/MV5BMmFlMmIwZTctMTUwYS00ODI5LWJkODctOWQ5ZDcxYWJhNDlkXkEyXkFqcGdeQXVyMTc1NDUyNjQw._V1_SX300.jpg,2024,yes
Haifa Cinemateque,04/10/24,16:30,This Is My Mother,https://www.haifacin.co.il/Event/14242/,https://m.media-amazon.com/images/M/MV5BOTQwNWEyMGUtOTIyNC00MDcxLTgzOWEtNjFhZGE0YTM2YTg2XkEyXkFqcGdeQXVyNTAyNDQzNjI@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,04/10/24,18:30,Ex-Husbands,https://www.haifacin.co.il/Event/14251/,https://m.media-amazon.com/images/M/MV5BMTY4MTYyZDgtMjg1Mi00MWZkLTgxZjctYTQwYmQ3MmM3YzZhXkEyXkFqcGdeQXVyMTEzNTM2NDQw._V1_SX300.jpg,2023,yes
Haifa Cinemateque,05/10/24,11:00,This Is My Mother,https://www.haifacin.co.il/Event/14252/,https://m.media-amazon.com/images/M/MV5BOTQwNWEyMGUtOTIyNC00MDcxLTgzOWEtNjFhZGE0YTM2YTg2XkEyXkFqcGdeQXVyNTAyNDQzNjI@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,05/10/24,16:30,Santosh,https://www.haifacin.co.il/Event/14253/,https://m.media-amazon.com/images/M/MV5BOGJhNGRmM2EtM2IxZi00YjIxLWE1OTQtNmVhNTM1M2Q3NWM2XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,05/10/24,19:00,Thelma,https://www.haifacin.co.il/Event/14254/,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,06/10/24,18:30,Operation Grandma,https://www.haifacin.co.il/Event/14243/,https://m.media-amazon.com/images/M/MV5BZTRiMjk0MjYtOGUxMy00MjE3LWI2ZWQtZTNiYWRmNTU0OTEwXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,1999,yes
Haifa Cinemateque,06/10/24,20:30,Kissufim,https://www.haifacin.co.il/Event/14259/,https://m.media-amazon.com/images/M/MV5BZDdjMjkwZGEtZjY2My00YmZhLTg3MjEtYmYzYmY2M2M4OGEyXkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,07/10/24,19:00,Late Summer Blues,https://www.haifacin.co.il/Event/14244/,https://m.media-amazon.com/images/M/MV5BMTI2MzM1MzIwOV5BMl5BanBnXkFtZTcwNDgwODMyMQ@@._V1_SX300.jpg,1987,yes
Haifa Cinemateque,09/10/24,18:15,Anselm,https://www.haifacin.co.il/Event/14255/,https://m.media-amazon.com/images/M/MV5BYTJhYTUzZTYtMTVhZS00MmZjLWI0MjUtZDk5YTJlYWFjYzdjXkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,09/10/24,20:15,Tatami,https://www.haifacin.co.il/Event/14256/,https://m.media-amazon.com/images/M/MV5BNTRhNTBhOTEtNWNiYi00ZDRiLWFlOWItODNiNWUxNTY0MTU0XkEyXkFqcGdeQXVyMTAxODQ2NDU1._V1_SX300.jpg,2023,yes
Haifa Cinemateque,10/10/24,18:00,27 Dresses,https://www.haifacin.co.il/Event/14247/,https://m.media-amazon.com/images/M/MV5BZjgwODVmMjItMTk4Mi00ZTUxLWE5OTgtYzUxMDJmODBhNmYxXkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_SX300.jpg,2008,yes
Haifa Cinemateque,10/10/24,20:30,Fallen Leaves,https://www.haifacin.co.il/Event/14257/,https://m.media-amazon.com/images/M/MV5BMzljN2I3ZTUtZjBmYy00ZmExLWFkN2UtOTk4YzE3OTc1MzBiXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,27/10/24,19:00,It Ends with Us,https://www.haifacin.co.il/Event/14260/,https://m.media-amazon.com/images/M/MV5BYzM2NGMzNGQtZjNhMi00MTVkLTg2ZGQtN2M4OTllYzU1Y2Y0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,28/10/24,20:30,The Monk and the Gun,https://www.haifacin.co.il/Event/14258/,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023,yes
Haifa Cinemateque,29/10/24,18:15,"BONNARD, PIERRE AND MARTHE",https://www.haifacin.co.il/Event/14262/,,2023,no
Haifa Cinemateque,30/10/24,18:30,Exhibition On Screen: Pissarro: Father of Impressionism,https://www.haifacin.co.il/Event/14249/,https://m.media-amazon.com/images/M/MV5BM2QxNWMyYjYtMjIwZS00NjliLTk2NWUtNmZhN2RlMGU4NmQ3XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_SX300.jpg,2022,yes
Haifa Cinemateque,30/10/24,20:30,It Ends with Us,https://www.haifacin.co.il/Event/14261/,https://m.media-amazon.com/images/M/MV5BYzM2NGMzNGQtZjNhMi00MTVkLTg2ZGQtN2M4OTllYzU1Y2Y0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Haifa Cinemateque,31/10/24,20:30,Beetlejuice Beetlejuice,https://www.haifacin.co.il/Event/14250/,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,24/09/2024,18:30,Aliades,https://www.cinema.co.il/en/event/aliades-%d7%91%d7%a2%d7%9c%d7%99-%d7%91%d7%a8%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BYzRhYWQ1NjgtZTU4NC00YWY2LThjNTMtOTIyYjk1NzJkNzY2XkEyXkFqcGdeQXVyNjk2NjMzMjU@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,24/09/2024,19:00,The Teachers' Lounge,https://www.cinema.co.il/en/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,24/09/2024,19:30,National Theatre Live: Present Laughter,https://www.cinema.co.il/en/event/%d7%a0%d7%a9%d7%9e%d7%97-%d7%91%d7%99%d7%a0%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%aa%d7%99%d7%90%d7%98%d7%a8%d7%95%d7%9f-%d7%94%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%9c%d7%95%d7%a0%d7%93%d7%95%d7%9f-%d7%a2/,,2024,no
Tel Aviv Cinemateque,24/09/2024,20:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BNTA2NGNlNGMtOGFmOC00ODk2LTgxMGMtMjMzMTI4YjIyZDliXkEyXkFqcGc@._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,24/09/2024,21:00,The Governor,https://www.cinema.co.il/en/event/%d7%94%d7%9e%d7%95%d7%a9%d7%9c-2024/,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009,yes
Tel Aviv Cinemateque,24/09/2024,21:15,The 1957 Transcripts,https://www.cinema.co.il/en/event/%d7%93%d7%92%d7%9c-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMzUzMjdlN2MtMDM5OC00MWMyLThiMzEtOTBjMjlkMjk1NTU3XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,25/09/2024,14:00,Judas and the Black Messiah,https://www.cinema.co.il/en/event/%d7%94%d7%91%d7%a9%d7%95%d7%a8%d7%94-%d7%a2%d7%9c-%d7%a4%d7%99-%d7%99%d7%94%d7%95%d7%93%d7%94-%d7%a2%d7%9d-%d7%aa%d7%a8%d7%92%d7%95%d7%9d-%d7%9c%d7%a6%d7%a8%d7%a4%d7%aa%d7%99%d7%aa/,https://m.media-amazon.com/images/M/MV5BMjBjYjBjNTUtOTg0Ni00Yzk2LTg1NWMtNjI2ODk2YjJmZGU0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,2021,yes
Tel Aviv Cinemateque,25/09/2024,16:00,Adios Buenos Aires,https://www.cinema.co.il/en/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,25/09/2024,17:15,Get the Land Back,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,25/09/2024,18:00,Adios Buenos Aires,https://www.cinema.co.il/en/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
