cinema,date,time,title,href,poster,year,valid
Tel Aviv Cinemateque,24/08/2024,16:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,24/08/2024,17:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,24/08/2024,17:30,Ajoomma,https://www.cinema.co.il/en/event/%d7%90%d7%92%d7%95%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,24/08/2024,18:30,Kinds of Kindness,https://www.cinema.co.il/en/event/%d7%a1%d7%95%d7%92-%d7%a9%d7%9c-%d7%97%d7%a1%d7%93/,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,24/08/2024,18:45,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,24/08/2024,19:00,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,24/08/2024,19:15,Black Caesar,https://www.cinema.co.il/en/event/%d7%a7%d7%99%d7%a1%d7%a8-%d7%a9%d7%97%d7%95%d7%a8/,https://m.media-amazon.com/images/M/MV5BMTFiYjFiM2ItZmI2Zi00ODI2LTk5ZjYtYzc1OTIxOGNjYTI3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,1973,yes
Tel Aviv Cinemateque,24/08/2024,19:30,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,24/08/2024,21:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,24/08/2024,21:15,Anatomy of a Fall,https://www.cinema.co.il/en/event/%d7%90%d7%a0%d7%98%d7%95%d7%9e%d7%99%d7%94-%d7%a9%d7%9c-%d7%a0%d7%a4%d7%99%d7%9c%d7%94/,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,24/08/2024,21:30,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,24/08/2024,21:30,On the Wandering Paths,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,,,no
Tel Aviv Cinemateque,24/08/2024,21:45,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%a4%d7%a9%d7%a2-%d7%9b%d7%95%d7%9c%d7%95-%d7%a9%d7%9c%d7%99/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,25/08/2024,11:00,Hemda,https://www.cinema.co.il/en/event/%d7%97%d7%9e%d7%93%d7%94-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,https://m.media-amazon.com/images/M/MV5BNzk2MTFiOGItYmU3NS00ODRhLWExMGMtOTlmNjc0ZWZiNDdiXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,25/08/2024,16:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,25/08/2024,17:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%aa%d7%9e%d7%95%d7%9c-%d7%a9%d7%9c%d7%a9%d7%95%d7%9d-%d7%9e%d7%a4%d7%92%d7%a9-2/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,25/08/2024,17:30,Jules and Jim,https://www.cinema.co.il/en/event/%d7%91%d7%9b%d7%99%d7%a1%d7%99%d7%9d-%d7%a9%d7%9c-%d7%92%d7%99%d7%9c%d7%99-%d7%a9%d7%a2%d7%aa-%d7%a1%d7%99%d7%a4%d7%95%d7%a8-%d7%a2%d7%9d-%d7%90%d7%99%d7%a8%d7%99%d7%a1-%d7%90%d7%a8%d7%92%d7%9e/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,25/08/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,25/08/2024,19:00,The Good Soldier Schweik,https://www.cinema.co.il/en/event/%d7%94%d7%97%d7%99%d7%99%d7%9c-%d7%94%d7%90%d7%9e%d7%99%d7%a5-%d7%a9%d7%95%d7%95%d7%99%d7%a7/,https://m.media-amazon.com/images/M/MV5BM2U0NjYyYjAtY2NjMy00MzhhLTkxZjAtN2NlZjA1Y2RjMTZjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,1960,yes
Tel Aviv Cinemateque,25/08/2024,19:30,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%a9%d7%95%d7%9e%d7%a8-%d7%94%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,25/08/2024,21:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,25/08/2024,21:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,25/08/2024,21:15,I Dutifully Report,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%93%d7%99%d7%a2-%d7%91%d7%94%d7%9b%d7%a0%d7%a2%d7%94/,https://m.media-amazon.com/images/M/MV5BZjVkODk5ZDQtYTgzMC00ZjM3LWEzNWItY2YwMTMwY2JlYzY2XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg,1958,yes
Tel Aviv Cinemateque,25/08/2024,21:30,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,26/08/2024,16:15,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,26/08/2024,16:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,26/08/2024,17:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,26/08/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,26/08/2024,19:00,Faces Places,https://www.cinema.co.il/en/event/%d7%90%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%9e%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a1%d7%99%d7%a0%d7%9e%d7%94-%d7%92%d7%a8%d7%90%d7%96/,https://m.media-amazon.com/images/M/MV5BMmUwMzJkODEtOTZjNy00ZWNkLWE4ZDItYzcyYzA2OGJhMjYwXkEyXkFqcGdeQXVyNjc0MzY3NTA@._V1_SX300.jpg,2017,yes
Tel Aviv Cinemateque,26/08/2024,19:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%90%d7%a0%d7%a9%d7%99%d7%9d-%d7%95%d7%9e%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a1%d7%99%d7%a0%d7%9e%d7%94-%d7%92%d7%a8%d7%90%d7%96/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,26/08/2024,19:30,The Fall of the House of Usher,https://www.cinema.co.il/en/event/%d7%9e%d7%a4%d7%9c%d7%aa-%d7%91%d7%99%d7%aa-%d7%90%d7%a9%d7%a8/,https://m.media-amazon.com/images/M/MV5BMjljYTFlYWUtN2I2Zi00NmEyLWI1MzQtY2U1OWI2M2IwNmZjXkEyXkFqcGdeQXVyMTU2NTcyMg@@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,26/08/2024,20:00,Valerian and the City of a Thousand Planets,https://www.cinema.co.il/en/event/%d7%94%d7%a2%d7%99%d7%a8-%d7%94%d7%96%d7%90%d7%aa-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%a2%d7%9c-%d7%94%d7%92%d7%92/,https://m.media-amazon.com/images/M/MV5BMTkxMDAxNDUyNV5BMl5BanBnXkFtZTgwOTc3MzcxMjI@._V1_SX300.jpg,2017,yes
Tel Aviv Cinemateque,26/08/2024,21:30,The Little Shop of Horrors,https://www.cinema.co.il/en/event/%d7%97%d7%a0%d7%95%d7%aa-%d7%a7%d7%98%d7%a0%d7%94-%d7%95%d7%9e%d7%98%d7%a8%d7%99%d7%a4%d7%94-1960/,https://m.media-amazon.com/images/M/MV5BNTdmMzgwMTgtNzQ3Zi00Y2MzLWI2MmQtZmMzYmIwOGI0YzRlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,1960,yes
Tel Aviv Cinemateque,26/08/2024,21:30,Full Support,https://www.cinema.co.il/en/event/%d7%97%d7%a0%d7%95%d7%aa-%d7%a7%d7%98%d7%a0%d7%94-%d7%95%d7%9e%d7%98%d7%a8%d7%99%d7%a4%d7%94-1960/,https://m.media-amazon.com/images/M/MV5BZjViNzZjN2YtYjJjOS00MTUxLWE5YmQtODcyYTI5NjM3YzA2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,27/08/2024,11:00,הכינה נחמה – הצגה | לגילאי 3+Mascarpone,https://www.cinema.co.il/en/event/%d7%94%d7%9b%d7%99%d7%a0%d7%94-%d7%a0%d7%97%d7%9e%d7%94-%d7%94%d7%a6%d7%92%d7%94-%d7%9c%d7%92%d7%99%d7%9c%d7%90%d7%99-3/,,,no
Tel Aviv Cinemateque,27/08/2024,11:00,A World Apart,https://www.cinema.co.il/en/event/%d7%94%d7%9b%d7%99%d7%a0%d7%94-%d7%a0%d7%97%d7%9e%d7%94-%d7%94%d7%a6%d7%92%d7%94-%d7%9c%d7%92%d7%99%d7%9c%d7%90%d7%99-3/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,27/08/2024,11:00,Anatomy of a Fall,https://www.cinema.co.il/en/event/%d7%94%d7%9b%d7%99%d7%a0%d7%94-%d7%a0%d7%97%d7%9e%d7%94-%d7%94%d7%a6%d7%92%d7%94-%d7%9c%d7%92%d7%99%d7%9c%d7%90%d7%99-3/,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,27/08/2024,11:30,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,27/08/2024,12:15,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,27/08/2024,13:15,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%a9%d7%95%d7%9e%d7%a8-%d7%94%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,27/08/2024,13:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,27/08/2024,13:45,Get the Land Back,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,27/08/2024,14:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,27/08/2024,14:15,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,27/08/2024,16:30,Full Support,https://www.cinema.co.il/en/event/%d7%aa%d7%9e%d7%99%d7%9b%d7%94-%d7%9e%d7%9c%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BZjViNzZjN2YtYjJjOS00MTUxLWE5YmQtODcyYTI5NjM3YzA2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,27/08/2024,16:30,A Great Friend,https://www.cinema.co.il/en/event/%d7%aa%d7%9e%d7%99%d7%9b%d7%94-%d7%9e%d7%9c%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BOGI5MzZhMjYtNTgyMi00MjgxLTk3ODYtYjgzZTdkYzczNzY0XkEyXkFqcGdeQXVyMjAxNjM0OA@@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,27/08/2024,16:45,Ajoomma,https://www.cinema.co.il/en/event/%d7%90%d7%92%d7%95%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,27/08/2024,16:45,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%90%d7%92%d7%95%d7%9e%d7%94/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,27/08/2024,17:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,27/08/2024,18:00,It Happened on our Ground,https://www.cinema.co.il/en/event/%d7%94%d7%90%d7%97%d7%95-%d7%94%d7%a7%d7%98%d7%9f/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,27/08/2024,18:45,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,27/08/2024,19:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,27/08/2024,20:00,We Have Never Been Modern,https://www.cinema.co.il/en/event/%d7%90%d7%a3-%d7%a4%d7%a2%d7%9d-%d7%9c%d7%90-%d7%94%d7%99%d7%99%d7%a0%d7%95-%d7%9e%d7%95%d7%93%d7%a8%d7%a0%d7%99%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BY2I4OTViMzUtY2IzZS00NmY2LWJkMDktYmNlOGVlZTMzODI3XkEyXkFqcGdeQXVyMTQ4MjY5MjIw._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,27/08/2024,21:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,27/08/2024,21:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,28/08/2024,11:00,Inside Out 2,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%95%d7%9c-%d7%91%d7%a8%d7%90%d7%a9-2-%d7%a4%d7%99%d7%a7%d7%a1%d7%90%d7%a8-%d7%90%d7%95%d7%9c%d7%a4%d7%9f-%d7%94%d7%97%d7%9c%d7%95%d7%9e%d7%95%d7%aa-%d7%a1/,https://m.media-amazon.com/images/M/MV5BYTc1MDQ3NjAtOWEzMi00YzE1LWI2OWUtNjQ0OWJkMzI3MDhmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,28/08/2024,16:15,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,28/08/2024,16:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,28/08/2024,16:45,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,28/08/2024,16:45,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
